,scenario,version,modified function,value,input,time,# loops,time in ms
5535,branching,compiled,check relation,1,1000,16500.268694013357,1000,16500.268694013357
5536,branching,compiled,check relation,1,1000,16030.254781246183,1000,16030.254781246183
5537,branching,compiled,check relation,1,1000,16083.180911839008,1000,16083.180911839008
5538,branching,compiled,check relation,1,1000,16018.482565879822,1000,16018.482565879822
5539,branching,compiled,check relation,1,1000,16877.64447927475,1000,16877.64447927475
5540,branching,compiled,check relation,1,1000,16258.847173303366,1000,16258.847173303366
5541,branching,compiled,check relation,1,1000,16314.567370340228,1000,16314.567370340228
5542,branching,compiled,check relation,1,1000,16151.991207152603,1000,16151.991207152603
5543,branching,compiled,check relation,1,1000,16340.856144204736,1000,16340.856144204736
5544,branching,compiled,check relation,1,1000,16005.207432433965,1000,16005.207432433965
5545,branching,compiled,check relation,1,1000,16668.77525486052,1000,16668.77525486052
5546,branching,compiled,check relation,1,1000,15695.353019982576,1000,15695.353019982576
5547,branching,compiled,check relation,1,1000,16357.678528875113,1000,16357.678528875113
5548,branching,compiled,check relation,1,1000,16496.407559141517,1000,16496.407559141517
5549,branching,compiled,check relation,1,1000,16671.266723424196,1000,16671.266723424196
5550,branching,compiled,branch time relation,1,1,25.9164534509182,1,25.9164534509182
5551,branching,compiled,branch time relation,1,1,27.872733771800995,1,27.872733771800995
5552,branching,compiled,branch time relation,1,1,24.69250187277794,1,24.69250187277794
5553,branching,compiled,branch time relation,1,1,21.176163107156757,1,21.176163107156757
5554,branching,compiled,branch time relation,1,1,26.92275680601597,1,26.92275680601597
5555,branching,compiled,branch time relation,1,1,24.96262639760971,1,24.96262639760971
5556,branching,compiled,branch time relation,1,1,24.97418224811554,1,24.97418224811554
5557,branching,compiled,branch time relation,1,1,24.63969774544239,1,24.63969774544239
5558,branching,compiled,branch time relation,1,1,26.231318712234497,1,26.231318712234497
5559,branching,compiled,branch time relation,1,1,29.60125543177128,1,29.60125543177128
5560,branching,compiled,branch time relation,1,1,25.94157494604588,1,25.94157494604588
5561,branching,compiled,branch time relation,1,1,24.01557564735413,1,24.01557564735413
5562,branching,compiled,branch time relation,1,1,25.305768474936485,1,25.305768474936485
5563,branching,compiled,branch time relation,1,1,22.76752144098282,1,22.76752144098282
5564,branching,compiled,branch time relation,1,1,23.47029000520706,1,23.47029000520706
5565,branching,compiled,branch time relation,1,1,23.29503931105137,1,23.29503931105137
5566,branching,compiled,branch time relation,1,1,25.90436115860939,1,25.90436115860939
5567,branching,compiled,branch time relation,1,1,22.5842222571373,1,22.5842222571373
5568,branching,compiled,branch time relation,1,1,24.021988734602928,1,24.021988734602928
5569,branching,compiled,branch time relation,1,1,25.58237500488758,1,25.58237500488758
5570,branching,compiled,branch time relation,1,1,24.78744462132454,1,24.78744462132454
5571,branching,compiled,branch time relation,1,1,28.38406711816788,1,28.38406711816788
5572,branching,compiled,branch time relation,1,1,23.66454154253006,1,23.66454154253006
5573,branching,compiled,branch time relation,1,1,27.47145853936672,1,27.47145853936672
5574,branching,compiled,branch time relation,1,1,23.833371698856357,1,23.833371698856357
5575,branching,compiled,branch time relation,1,1,22.702788934111595,1,22.702788934111595
5576,branching,compiled,branch time relation,1,1,27.897048741579056,1,27.897048741579056
5577,branching,compiled,branch time relation,1,1,24.551603943109512,1,24.551603943109512
5578,branching,compiled,branch time relation,1,1,23.018579930067062,1,23.018579930067062
5579,branching,compiled,branch time relation,1,1,22.024815902113914,1,22.024815902113914
5580,branching,compiled,branch time relation,1,10,177.1669052541256,10,177.1669052541256
5581,branching,compiled,branch time relation,1,10,118.05189587175846,10,118.05189587175846
5582,branching,compiled,branch time relation,1,10,124.6288400143385,10,124.6288400143385
5583,branching,compiled,branch time relation,1,10,121.08089961111546,10,121.08089961111546
5584,branching,compiled,branch time relation,1,10,123.67761135101318,10,123.67761135101318
5585,branching,compiled,branch time relation,1,10,123.79070185124874,10,123.79070185124874
5586,branching,compiled,branch time relation,1,10,119.69824880361556,10,119.69824880361556
5587,branching,compiled,branch time relation,1,10,127.68004462122916,10,127.68004462122916
5588,branching,compiled,branch time relation,1,10,116.89613200724123,10,116.89613200724123
5589,branching,compiled,branch time relation,1,10,119.90661174058914,10,119.90661174058914
5590,branching,compiled,branch time relation,1,10,121.59736268222332,10,121.59736268222332
5591,branching,compiled,branch time relation,1,10,123.29840660095216,10,123.29840660095216
5592,branching,compiled,branch time relation,1,10,120.00738829374312,10,120.00738829374312
5593,branching,compiled,branch time relation,1,10,121.6906476765871,10,121.6906476765871
5594,branching,compiled,branch time relation,1,10,121.07681669294834,10,121.07681669294834
5595,branching,compiled,branch time relation,1,10,119.81654725968838,10,119.81654725968838
5596,branching,compiled,branch time relation,1,10,128.7554707378149,10,128.7554707378149
5597,branching,compiled,branch time relation,1,10,115.49937166273594,10,115.49937166273594
5598,branching,compiled,branch time relation,1,10,162.65029646456242,10,162.65029646456242
5599,branching,compiled,branch time relation,1,10,118.84975619614124,10,118.84975619614124
5600,branching,compiled,branch time relation,1,10,129.6323835849762,10,129.6323835849762
5601,branching,compiled,branch time relation,1,10,137.86391727626324,10,137.86391727626324
5602,branching,compiled,branch time relation,1,10,120.46601623296738,10,120.46601623296738
5603,branching,compiled,branch time relation,1,10,122.4598940461874,10,122.4598940461874
5604,branching,compiled,branch time relation,1,10,121.99241295456886,10,121.99241295456886
5605,branching,compiled,branch time relation,1,10,121.0003700107336,10,121.0003700107336
5606,branching,compiled,branch time relation,1,10,118.32504719495772,10,118.32504719495772
5607,branching,compiled,branch time relation,1,10,122.628228738904,10,122.628228738904
5608,branching,compiled,branch time relation,1,10,134.2980433255434,10,134.2980433255434
5609,branching,compiled,branch time relation,1,10,122.13471904397012,10,122.13471904397012
5610,branching,compiled,branch time relation,1,100,961.5760408341883,100,961.5760408341883
5611,branching,compiled,branch time relation,1,100,1099.0590807050469,100,1099.0590807050469
5612,branching,compiled,branch time relation,1,100,1122.4263738840818,100,1122.4263738840818
5613,branching,compiled,branch time relation,1,100,1124.2290660738945,100,1124.2290660738945
5614,branching,compiled,branch time relation,1,100,1024.1757445037365,100,1024.1757445037365
5615,branching,compiled,branch time relation,1,100,1051.0600320994854,100,1051.0600320994854
5616,branching,compiled,branch time relation,1,100,1015.8800426870584,100,1015.8800426870584
5617,branching,compiled,branch time relation,1,100,962.9475343972445,100,962.9475343972445
5618,branching,compiled,branch time relation,1,100,950.0573314726352,100,950.0573314726352
5619,branching,compiled,branch time relation,1,100,1051.311194896698,100,1051.311194896698
5620,branching,compiled,branch time relation,1,100,951.6107067465782,100,951.6107067465782
5621,branching,compiled,branch time relation,1,100,967.4308355897664,100,967.4308355897664
5622,branching,compiled,branch time relation,1,100,1000.8732806891204,100,1000.8732806891204
5623,branching,compiled,branch time relation,1,100,987.2241616249084,100,987.2241616249084
5624,branching,compiled,branch time relation,1,100,1004.9844197928904,100,1004.9844197928904
5625,branching,compiled,branch time relation,1,100,955.2833586931228,100,955.2833586931228
5626,branching,compiled,branch time relation,1,100,954.1955329477788,100,954.1955329477788
5627,branching,compiled,branch time relation,1,100,992.9721187800168,100,992.9721187800168
5628,branching,compiled,branch time relation,1,100,1073.1276161968708,100,1073.1276161968708
5629,branching,compiled,branch time relation,1,100,982.3891781270504,100,982.3891781270504
5630,branching,compiled,branch time relation,1,100,1107.8499872237444,100,1107.8499872237444
5631,branching,compiled,branch time relation,1,100,954.4181693345308,100,954.4181693345308
5632,branching,compiled,branch time relation,1,100,986.1763119697572,100,986.1763119697572
5633,branching,compiled,branch time relation,1,100,993.6998821794988,100,993.6998821794988
5634,branching,compiled,branch time relation,1,100,981.6189911216496,100,981.6189911216496
5635,branching,compiled,branch time relation,1,100,967.5869047641754,100,967.5869047641754
5636,branching,compiled,branch time relation,1,100,953.423848375678,100,953.423848375678
5637,branching,compiled,branch time relation,1,100,1044.370949268341,100,1044.370949268341
5638,branching,compiled,branch time relation,1,100,952.1828014403582,100,952.1828014403582
5639,branching,compiled,branch time relation,1,100,1109.840348362923,100,1109.840348362923
5640,branching,compiled,branch time relation,1,500,4749.827738851309,500,4749.827738851309
5641,branching,compiled,branch time relation,1,500,4761.303408071399,500,4761.303408071399
5642,branching,compiled,branch time relation,1,500,4710.690775886178,500,4710.690775886178
5643,branching,compiled,branch time relation,1,500,4266.96502789855,500,4266.96502789855
5644,branching,compiled,branch time relation,1,500,4014.0912886708975,500,4014.0912886708975
5645,branching,compiled,branch time relation,1,500,4725.326836109161,500,4725.326836109161
5646,branching,compiled,branch time relation,1,500,4502.72649154067,500,4502.72649154067
5647,branching,compiled,branch time relation,1,500,4776.976825669408,500,4776.976825669408
5648,branching,compiled,branch time relation,1,500,4246.461039409041,500,4246.461039409041
5649,branching,compiled,branch time relation,1,500,4728.487325832248,500,4728.487325832248
5650,branching,compiled,branch time relation,1,500,4229.952640831471,500,4229.952640831471
5651,branching,compiled,branch time relation,1,500,4746.606774628162,500,4746.606774628162
5652,branching,compiled,branch time relation,1,500,4876.644372940064,500,4876.644372940064
5653,branching,compiled,branch time relation,1,500,4526.428705081344,500,4526.428705081344
5654,branching,compiled,branch time relation,1,500,4750.519189983606,500,4750.519189983606
5655,branching,compiled,branch time relation,1,500,4207.625478506088,500,4207.625478506088
5656,branching,compiled,branch time relation,1,500,4172.145694494247,500,4172.145694494247
5657,branching,compiled,branch time relation,1,500,4247.787555679679,500,4247.787555679679
5658,branching,compiled,branch time relation,1,500,3937.348291277885,500,3937.348291277885
5659,branching,compiled,branch time relation,1,500,4589.957386255264,500,4589.957386255264
5660,branching,compiled,branch time relation,1,500,5018.784975633025,500,5018.784975633025
5661,branching,compiled,branch time relation,1,500,4358.313377946615,500,4358.313377946615
5662,branching,compiled,branch time relation,1,500,4774.941887706518,500,4774.941887706518
5663,branching,compiled,branch time relation,1,500,4320.127457380295,500,4320.127457380295
5664,branching,compiled,branch time relation,1,500,4796.73582687974,500,4796.73582687974
5665,branching,compiled,branch time relation,1,500,4675.490502268076,500,4675.490502268076
5666,branching,compiled,branch time relation,1,500,4488.581702113152,500,4488.581702113152
5667,branching,compiled,branch time relation,1,500,4646.003674715757,500,4646.003674715757
5668,branching,compiled,branch time relation,1,500,4746.52872979641,500,4746.52872979641
5669,branching,compiled,branch time relation,1,500,4566.19556248188,500,4566.19556248188
5670,branching,compiled,branch time relation,1,1000,8472.680408507586,1000,8472.680408507586
5671,branching,compiled,branch time relation,1,1000,9013.31959851086,1000,9013.31959851086
5672,branching,compiled,branch time relation,1,1000,8632.60949589312,1000,8632.60949589312
